start_name,end_name,time_seconds
東東生鮮手工大水餃,喬慧素食,24
喬慧素食,東東生鮮手工大水餃,24
東東生鮮手工大水餃,來客,31
來客,東東生鮮手工大水餃,31
東東生鮮手工大水餃,真功夫蔥抓餅,32
真功夫蔥抓餅,東東生鮮手工大水餃,32
東東生鮮手工大水餃,傻師傅湯包,42
傻師傅湯包,東東生鮮手工大水餃,42
東東生鮮手工大水餃,早安美芝城中壢活力中央,67
早安美芝城中壢活力中央,東東生鮮手工大水餃,67
東東生鮮手工大水餃,京城韓式湯飯,87
京城韓式湯飯,東東生鮮手工大水餃,87
東東生鮮手工大水餃,雞師父醬汁照燒雞排,36
雞師父醬汁照燒雞排,東東生鮮手工大水餃,36
東東生鮮手工大水餃,燈丫腳湯包車,38
燈丫腳湯包車,東東生鮮手工大水餃,38
東東生鮮手工大水餃,Ticket Toast 提齊熱壓吐司,32
Ticket Toast 提齊熱壓吐司,東東生鮮手工大水餃,32
東東生鮮手工大水餃,Main蛋,28
Main蛋,東東生鮮手工大水餃,28
美味王,滿食記燒肉丼飯,12
滿食記燒肉丼飯,美味王,12
美味王,Enf-健康輕食餐,11
Enf-健康輕食餐,美味王,11
美味王,饌食園,10
饌食園,美味王,10
美味王,香恬園,16
香恬園,美味王,16
美味王,宵夜屋自助餐,14
宵夜屋自助餐,美味王,14
美味王,來來炒飯,13
來來炒飯,美味王,13
美味王,喬慧素食,13
喬慧素食,美味王,13
美味王,來客,43
來客,美味王,43
美味王,真功夫蔥抓餅,44
真功夫蔥抓餅,美味王,44
美味王,傻師傅湯包,54
傻師傅湯包,美味王,54
美味王,早安美芝城中壢活力中央,78
早安美芝城中壢活力中央,美味王,78
美味王,京城韓式湯飯,98
京城韓式湯飯,美味王,98
美味王,雞師父醬汁照燒雞排,46
雞師父醬汁照燒雞排,美味王,46
美味王,燈丫腳湯包車,49
燈丫腳湯包車,美味王,49
美味王,Ticket Toast 提齊熱壓吐司,42
Ticket Toast 提齊熱壓吐司,美味王,42
美味王,Main蛋,17
Main蛋,美味王,17
滿食記燒肉丼飯,Enf-健康輕食餐,10
Enf-健康輕食餐,滿食記燒肉丼飯,10
滿食記燒肉丼飯,饌食園,10
饌食園,滿食記燒肉丼飯,10
滿食記燒肉丼飯,香恬園,13
香恬園,滿食記燒肉丼飯,13
滿食記燒肉丼飯,宵夜屋自助餐,12
宵夜屋自助餐,滿食記燒肉丼飯,12
滿食記燒肉丼飯,來來炒飯,10
來來炒飯,滿食記燒肉丼飯,10
滿食記燒肉丼飯,喬慧素食,11
喬慧素食,滿食記燒肉丼飯,11
滿食記燒肉丼飯,來客,45
來客,滿食記燒肉丼飯,45
滿食記燒肉丼飯,真功夫蔥抓餅,44
真功夫蔥抓餅,滿食記燒肉丼飯,44
滿食記燒肉丼飯,傻師傅湯包,59
傻師傅湯包,滿食記燒肉丼飯,59
滿食記燒肉丼飯,早安美芝城中壢活力中央,83
早安美芝城中壢活力中央,滿食記燒肉丼飯,83
滿食記燒肉丼飯,京城韓式湯飯,103
京城韓式湯飯,滿食記燒肉丼飯,103
滿食記燒肉丼飯,雞師父醬汁照燒雞排,53
雞師父醬汁照燒雞排,滿食記燒肉丼飯,53
滿食記燒肉丼飯,燈丫腳湯包車,54
燈丫腳湯包車,滿食記燒肉丼飯,54
滿食記燒肉丼飯,Ticket Toast 提齊熱壓吐司,50
Ticket Toast 提齊熱壓吐司,滿食記燒肉丼飯,50
滿食記燒肉丼飯,Main蛋,15
Main蛋,滿食記燒肉丼飯,15
熱浪島南洋蔬食茶堂,阿米玲食堂,96
阿米玲食堂,熱浪島南洋蔬食茶堂,96
熱浪島南洋蔬食茶堂,樂活堡,94
樂活堡,熱浪島南洋蔬食茶堂,94
熱浪島南洋蔬食茶堂,八方雲集,106
八方雲集,熱浪島南洋蔬食茶堂,106
熱浪島南洋蔬食茶堂,津知園排骨,124
津知園排骨,熱浪島南洋蔬食茶堂,124
熱浪島南洋蔬食茶堂,廚窗食坊,122
廚窗食坊,熱浪島南洋蔬食茶堂,122
熱浪島南洋蔬食茶堂,隨緣餐廳,121
隨緣餐廳,熱浪島南洋蔬食茶堂,121
熱浪島南洋蔬食茶堂,吉米熊新點子早午餐,64
吉米熊新點子早午餐,熱浪島南洋蔬食茶堂,64
熱浪島南洋蔬食茶堂,鴻樂,60
鴻樂,熱浪島南洋蔬食茶堂,60
熱浪島南洋蔬食茶堂,CASA BRASIL NCU,76
CASA BRASIL NCU,熱浪島南洋蔬食茶堂,76
熱浪島南洋蔬食茶堂,秘密基地,109
秘密基地,熱浪島南洋蔬食茶堂,109
熱浪島南洋蔬食茶堂,哈堡堡,105
哈堡堡,熱浪島南洋蔬食茶堂,105
熱浪島南洋蔬食茶堂,熟檸檬食肆,95
熟檸檬食肆,熱浪島南洋蔬食茶堂,95
熱浪島南洋蔬食茶堂,滷味居,94
滷味居,熱浪島南洋蔬食茶堂,94
熱浪島南洋蔬食茶堂,歐姆萊斯,92
歐姆萊斯,熱浪島南洋蔬食茶堂,92
熱浪島南洋蔬食茶堂,達啵廚房,92
達啵廚房,熱浪島南洋蔬食茶堂,92
熱浪島南洋蔬食茶堂,漢林大漢堡,114
漢林大漢堡,熱浪島南洋蔬食茶堂,114
熱浪島南洋蔬食茶堂,米樂義大利,113
米樂義大利,熱浪島南洋蔬食茶堂,113
熱浪島南洋蔬食茶堂,九品,110
九品,熱浪島南洋蔬食茶堂,110
熱浪島南洋蔬食茶堂,麥克小姐,111
麥克小姐,熱浪島南洋蔬食茶堂,111
熱浪島南洋蔬食茶堂,福陞紅油炒手,110
福陞紅油炒手,熱浪島南洋蔬食茶堂,110
熱浪島南洋蔬食茶堂,萊客堡早午餐,102
萊客堡早午餐,熱浪島南洋蔬食茶堂,102
熱浪島南洋蔬食茶堂,白胡子牛排館,99
白胡子牛排館,熱浪島南洋蔬食茶堂,99
熱浪島南洋蔬食茶堂,美式早餐屋,92
美式早餐屋,熱浪島南洋蔬食茶堂,92
熱浪島南洋蔬食茶堂,Daddy's美式餐廳,79
Daddy's美式餐廳,熱浪島南洋蔬食茶堂,79
熱浪島南洋蔬食茶堂,馬爾波咖啡,81
馬爾波咖啡,熱浪島南洋蔬食茶堂,81
熱浪島南洋蔬食茶堂,家鄉麵店,90
家鄉麵店,熱浪島南洋蔬食茶堂,90
熱浪島南洋蔬食茶堂,香米自助餐,87
香米自助餐,熱浪島南洋蔬食茶堂,87
熱浪島南洋蔬食茶堂,八哥重慶酸辣粉,80
八哥重慶酸辣粉,熱浪島南洋蔬食茶堂,80
熱浪島南洋蔬食茶堂,大中央厚切牛排,119
大中央厚切牛排,熱浪島南洋蔬食茶堂,119
熱浪島南洋蔬食茶堂,竹香自助餐,68
竹香自助餐,熱浪島南洋蔬食茶堂,68
熱浪島南洋蔬食茶堂,健康美食館,112
健康美食館,熱浪島南洋蔬食茶堂,112
熱浪島南洋蔬食茶堂,惟客早餐店,98
惟客早餐店,熱浪島南洋蔬食茶堂,98
熱浪島南洋蔬食茶堂,萊姆斯早午餐,96
萊姆斯早午餐,熱浪島南洋蔬食茶堂,96
阿米玲食堂,樂活堡,13
樂活堡,阿米玲食堂,13
阿米玲食堂,八方雲集,21
八方雲集,阿米玲食堂,21
阿米玲食堂,津知園排骨,34
津知園排骨,阿米玲食堂,34
阿米玲食堂,廚窗食坊,29
廚窗食坊,阿米玲食堂,29
阿米玲食堂,隨緣餐廳,46
隨緣餐廳,阿米玲食堂,46
阿米玲食堂,麥堡堡早點,48
麥堡堡早點,阿米玲食堂,48
阿米玲食堂,拉亞漢堡,85
拉亞漢堡,阿米玲食堂,85
阿米玲食堂,清心福全冷飲站,60
清心福全冷飲站,阿米玲食堂,60
阿米玲食堂,秈春坊,93
秈春坊,阿米玲食堂,93
阿米玲食堂,福泉豆花,75
福泉豆花,阿米玲食堂,75
阿米玲食堂,27秀梅,55
27秀梅,阿米玲食堂,55
阿米玲食堂,吉米熊新點子早午餐,106
吉米熊新點子早午餐,阿米玲食堂,106
阿米玲食堂,鴻樂,85
鴻樂,阿米玲食堂,85
阿米玲食堂,CASA BRASIL NCU,21
CASA BRASIL NCU,阿米玲食堂,21
阿米玲食堂,秘密基地,26
秘密基地,阿米玲食堂,26
阿米玲食堂,米豆Mido,37
米豆Mido,阿米玲食堂,37
阿米玲食堂,哈堡堡,38
哈堡堡,阿米玲食堂,38
阿米玲食堂,熟檸檬食肆,10
熟檸檬食肆,阿米玲食堂,10
阿米玲食堂,滷味居,10
滷味居,阿米玲食堂,10
阿米玲食堂,歐姆萊斯,19
歐姆萊斯,阿米玲食堂,19
阿米玲食堂,達啵廚房,29
達啵廚房,阿米玲食堂,29
阿米玲食堂,漢林大漢堡,20
漢林大漢堡,阿米玲食堂,20
阿米玲食堂,米樂義大利,23
米樂義大利,阿米玲食堂,23
阿米玲食堂,九品,24
九品,阿米玲食堂,24
阿米玲食堂,麥克小姐,32
麥克小姐,阿米玲食堂,32
阿米玲食堂,福陞紅油炒手,41
福陞紅油炒手,阿米玲食堂,41
阿米玲食堂,萊客堡早午餐,39
萊客堡早午餐,阿米玲食堂,39
阿米玲食堂,白胡子牛排館,41
白胡子牛排館,阿米玲食堂,41
阿米玲食堂,美式早餐屋,24
美式早餐屋,阿米玲食堂,24
阿米玲食堂,幸福小館,43
幸福小館,阿米玲食堂,43
阿米玲食堂,Daddy's美式餐廳,73
Daddy's美式餐廳,阿米玲食堂,73
阿米玲食堂,馬爾波咖啡,60
馬爾波咖啡,阿米玲食堂,60
阿米玲食堂,家鄉麵店,35
家鄉麵店,阿米玲食堂,35
阿米玲食堂,香米自助餐,41
香米自助餐,阿米玲食堂,41
阿米玲食堂,八哥重慶酸辣粉,64
八哥重慶酸辣粉,阿米玲食堂,64
阿米玲食堂,中壢正新明牛肉麵,51
中壢正新明牛肉麵,阿米玲食堂,51
阿米玲食堂,我家便利商店,56
我家便利商店,阿米玲食堂,56
阿米玲食堂,大中央厚切牛排,24
大中央厚切牛排,阿米玲食堂,24
阿米玲食堂,竹香自助餐,34
竹香自助餐,阿米玲食堂,34
阿米玲食堂,健康美食館,30
健康美食館,阿米玲食堂,30
阿米玲食堂,惟客早餐店,46
惟客早餐店,阿米玲食堂,46
阿米玲食堂,萊姆斯早午餐,49
萊姆斯早午餐,阿米玲食堂,49
樂活堡,八方雲集,34
八方雲集,樂活堡,34
樂活堡,津知園排骨,45
津知園排骨,樂活堡,45
樂活堡,廚窗食坊,40
廚窗食坊,樂活堡,40
樂活堡,隨緣餐廳,60
隨緣餐廳,樂活堡,60
樂活堡,麥堡堡早點,59
麥堡堡早點,樂活堡,59
樂活堡,拉亞漢堡,97
拉亞漢堡,樂活堡,97
樂活堡,清心福全冷飲站,72
清心福全冷飲站,樂活堡,72
樂活堡,秈春坊,105
秈春坊,樂活堡,105
樂活堡,福泉豆花,87
福泉豆花,樂活堡,87
樂活堡,27秀梅,67
27秀梅,樂活堡,67
樂活堡,吉米熊新點子早午餐,112
吉米熊新點子早午餐,樂活堡,112
樂活堡,鴻樂,92
鴻樂,樂活堡,92
樂活堡,CASA BRASIL NCU,27
CASA BRASIL NCU,樂活堡,27
樂活堡,秘密基地,39
秘密基地,樂活堡,39
樂活堡,米豆Mido,49
米豆Mido,樂活堡,49
樂活堡,哈堡堡,51
哈堡堡,樂活堡,51
樂活堡,熟檸檬食肆,10
熟檸檬食肆,樂活堡,10
樂活堡,滷味居,10
滷味居,樂活堡,10
樂活堡,歐姆萊斯,10
歐姆萊斯,樂活堡,10
樂活堡,達啵廚房,16
達啵廚房,樂活堡,16
樂活堡,漢林大漢堡,21
漢林大漢堡,樂活堡,21
樂活堡,米樂義大利,19
米樂義大利,樂活堡,19
樂活堡,九品,17
九品,樂活堡,17
樂活堡,麥克小姐,22
麥克小姐,樂活堡,22
樂活堡,福陞紅油炒手,29
福陞紅油炒手,樂活堡,29
樂活堡,萊客堡早午餐,25
萊客堡早午餐,樂活堡,25
樂活堡,白胡子牛排館,28
白胡子牛排館,樂活堡,28
樂活堡,美式早餐屋,11
美式早餐屋,樂活堡,11
樂活堡,幸福小館,55
幸福小館,樂活堡,55
樂活堡,Daddy's美式餐廳,61
Daddy's美式餐廳,樂活堡,61
樂活堡,馬爾波咖啡,48
馬爾波咖啡,樂活堡,48
樂活堡,家鄉麵店,22
家鄉麵店,樂活堡,22
樂活堡,香米自助餐,28
香米自助餐,樂活堡,28
樂活堡,八哥重慶酸辣粉,52
八哥重慶酸辣粉,樂活堡,52
樂活堡,中壢正新明牛肉麵,64
中壢正新明牛肉麵,樂活堡,64
樂活堡,我家便利商店,69
我家便利商店,樂活堡,69
樂活堡,大中央厚切牛排,33
大中央厚切牛排,樂活堡,33
樂活堡,竹香自助餐,40
竹香自助餐,樂活堡,40
樂活堡,健康美食館,43
健康美食館,樂活堡,43
樂活堡,惟客早餐店,33
惟客早餐店,樂活堡,33
樂活堡,萊姆斯早午餐,35
萊姆斯早午餐,樂活堡,35
八方雲集,津知園排骨,18
津知園排骨,八方雲集,18
八方雲集,廚窗食坊,16
廚窗食坊,八方雲集,16
八方雲集,隨緣餐廳,25
隨緣餐廳,八方雲集,25
八方雲集,麥堡堡早點,28
麥堡堡早點,八方雲集,28
八方雲集,拉亞漢堡,64
拉亞漢堡,八方雲集,64
八方雲集,清心福全冷飲站,39
清心福全冷飲站,八方雲集,39
八方雲集,秈春坊,72
秈春坊,八方雲集,72
八方雲集,福泉豆花,54
福泉豆花,八方雲集,54
八方雲集,27秀梅,35
27秀梅,八方雲集,35
八方雲集,吉米熊新點子早午餐,104
吉米熊新點子早午餐,八方雲集,104
八方雲集,鴻樂,83
鴻樂,八方雲集,83
八方雲集,CASA BRASIL NCU,31
CASA BRASIL NCU,八方雲集,31
八方雲集,秘密基地,10
秘密基地,八方雲集,10
八方雲集,米豆Mido,20
米豆Mido,八方雲集,20
八方雲集,哈堡堡,20
哈堡堡,八方雲集,20
八方雲集,熟檸檬食肆,25
熟檸檬食肆,八方雲集,25
八方雲集,滷味居,29
滷味居,八方雲集,29
八方雲集,歐姆萊斯,40
歐姆萊斯,八方雲集,40
八方雲集,達啵廚房,50
達啵廚房,八方雲集,50
八方雲集,漢林大漢堡,31
漢林大漢堡,八方雲集,31
八方雲集,米樂義大利,37
米樂義大利,八方雲集,37
八方雲集,九品,41
九品,八方雲集,41
八方雲集,麥克小姐,50
麥克小姐,八方雲集,50
八方雲集,福陞紅油炒手,60
福陞紅油炒手,八方雲集,60
八方雲集,萊客堡早午餐,59
萊客堡早午餐,八方雲集,59
八方雲集,白胡子牛排館,62
白胡子牛排館,八方雲集,62
八方雲集,美式早餐屋,45
美式早餐屋,八方雲集,45
八方雲集,幸福小館,25
幸福小館,八方雲集,25
八方雲集,Daddy's美式餐廳,94
Daddy's美式餐廳,八方雲集,94
八方雲集,馬爾波咖啡,82
馬爾波咖啡,八方雲集,82
八方雲集,家鄉麵店,57
家鄉麵店,八方雲集,57
八方雲集,香米自助餐,62
香米自助餐,八方雲集,62
八方雲集,八哥重慶酸辣粉,85
八哥重慶酸辣粉,八方雲集,85
八方雲集,中壢正新明牛肉麵,29
中壢正新明牛肉麵,八方雲集,29
八方雲集,我家便利商店,34
我家便利商店,八方雲集,34
八方雲集,大中央厚切牛排,18
大中央厚切牛排,八方雲集,18
八方雲集,竹香自助餐,38
竹香自助餐,八方雲集,38
八方雲集,健康美食館,10
健康美食館,八方雲集,10
八方雲集,惟客早餐店,67
惟客早餐店,八方雲集,67
八方雲集,萊姆斯早午餐,70
萊姆斯早午餐,八方雲集,70
津知園排骨,廚窗食坊,10
廚窗食坊,津知園排骨,10
津知園排骨,隨緣餐廳,24
隨緣餐廳,津知園排骨,24
津知園排骨,麥堡堡早點,14
麥堡堡早點,津知園排骨,14
津知園排骨,拉亞漢堡,53
拉亞漢堡,津知園排骨,53
津知園排骨,清心福全冷飲站,28
清心福全冷飲站,津知園排骨,28
津知園排骨,秈春坊,61
秈春坊,津知園排骨,61
津知園排骨,福泉豆花,43
福泉豆花,津知園排骨,43
津知園排骨,27秀梅,23
27秀梅,津知園排骨,23
津知園排骨,吉米熊新點子早午餐,120
吉米熊新點子早午餐,津知園排骨,120
津知園排骨,鴻樂,99
鴻樂,津知園排骨,99
津知園排骨,CASA BRASIL NCU,49
CASA BRASIL NCU,津知園排骨,49
津知園排骨,秘密基地,16
秘密基地,津知園排骨,16
津知園排骨,米豆Mido,10
米豆Mido,津知園排骨,10
津知園排骨,哈堡堡,30
哈堡堡,津知園排骨,30
津知園排骨,熟檸檬食肆,37
熟檸檬食肆,津知園排骨,37
津知園排骨,滷味居,41
滷味居,津知園排骨,41
津知園排骨,歐姆萊斯,51
歐姆萊斯,津知園排骨,51
津知園排骨,達啵廚房,60
達啵廚房,津知園排骨,60
津知園排骨,漢林大漢堡,32
漢林大漢堡,津知園排骨,32
津知園排骨,米樂義大利,39
米樂義大利,津知園排骨,39
津知園排骨,九品,44
九品,津知園排骨,44
津知園排骨,麥克小姐,53
麥克小姐,津知園排骨,53
津知園排骨,福陞紅油炒手,65
福陞紅油炒手,津知園排骨,65
津知園排骨,萊客堡早午餐,66
萊客堡早午餐,津知園排骨,66
津知園排骨,白胡子牛排館,70
白胡子牛排館,津知園排骨,70
津知園排骨,美式早餐屋,56
美式早餐屋,津知園排骨,56
津知園排骨,幸福小館,10
幸福小館,津知園排骨,10
津知園排骨,Daddy's美式餐廳,107
Daddy's美式餐廳,津知園排骨,107
津知園排骨,馬爾波咖啡,93
馬爾波咖啡,津知園排骨,93
津知園排骨,家鄉麵店,67
家鄉麵店,津知園排骨,67
津知園排骨,香米自助餐,73
香米自助餐,津知園排骨,73
津知園排骨,八哥重慶酸辣粉,97
八哥重慶酸辣粉,津知園排骨,97
津知園排骨,中壢正新明牛肉麵,25
中壢正新明牛肉麵,津知園排骨,25
津知園排骨,我家便利商店,28
我家便利商店,津知園排骨,28
津知園排骨,大中央厚切牛排,13
大中央厚切牛排,津知園排骨,13
津知園排骨,竹香自助餐,56
竹香自助餐,津知園排骨,56
津知園排骨,健康美食館,15
健康美食館,津知園排骨,15
津知園排骨,惟客早餐店,75
惟客早餐店,津知園排骨,75
津知園排骨,萊姆斯早午餐,78
萊姆斯早午餐,津知園排骨,78
廚窗食坊,隨緣餐廳,28
隨緣餐廳,廚窗食坊,28
廚窗食坊,麥堡堡早點,20
麥堡堡早點,廚窗食坊,20
廚窗食坊,拉亞漢堡,58
拉亞漢堡,廚窗食坊,58
廚窗食坊,清心福全冷飲站,33
清心福全冷飲站,廚窗食坊,33
廚窗食坊,秈春坊,67
秈春坊,廚窗食坊,67
廚窗食坊,福泉豆花,49
福泉豆花,廚窗食坊,49
廚窗食坊,27秀梅,28
27秀梅,廚窗食坊,28
廚窗食坊,吉米熊新點子早午餐,120
吉米熊新點子早午餐,廚窗食坊,120
廚窗食坊,鴻樂,99
鴻樂,廚窗食坊,99
廚窗食坊,CASA BRASIL NCU,46
CASA BRASIL NCU,廚窗食坊,46
廚窗食坊,秘密基地,16
秘密基地,廚窗食坊,16
廚窗食坊,米豆Mido,10
米豆Mido,廚窗食坊,10
廚窗食坊,哈堡堡,32
哈堡堡,廚窗食坊,32
廚窗食坊,熟檸檬食肆,32
熟檸檬食肆,廚窗食坊,32
廚窗食坊,滷味居,36
滷味居,廚窗食坊,36
廚窗食坊,歐姆萊斯,46
歐姆萊斯,廚窗食坊,46
廚窗食坊,達啵廚房,55
達啵廚房,廚窗食坊,55
廚窗食坊,漢林大漢堡,26
漢林大漢堡,廚窗食坊,26
廚窗食坊,米樂義大利,33
米樂義大利,廚窗食坊,33
廚窗食坊,九品,39
九品,廚窗食坊,39
廚窗食坊,麥克小姐,48
麥克小姐,廚窗食坊,48
廚窗食坊,福陞紅油炒手,59
福陞紅油炒手,廚窗食坊,59
廚窗食坊,萊客堡早午餐,61
萊客堡早午餐,廚窗食坊,61
廚窗食坊,白胡子牛排館,64
白胡子牛排館,廚窗食坊,64
廚窗食坊,美式早餐屋,50
美式早餐屋,廚窗食坊,50
廚窗食坊,幸福小館,16
幸福小館,廚窗食坊,16
廚窗食坊,Daddy's美式餐廳,101
Daddy's美式餐廳,廚窗食坊,101
廚窗食坊,馬爾波咖啡,88
馬爾波咖啡,廚窗食坊,88
廚窗食坊,家鄉麵店,61
家鄉麵店,廚窗食坊,61
廚窗食坊,香米自助餐,68
香米自助餐,廚窗食坊,68
廚窗食坊,八哥重慶酸辣粉,92
八哥重慶酸辣粉,廚窗食坊,92
廚窗食坊,中壢正新明牛肉麵,29
中壢正新明牛肉麵,廚窗食坊,29
廚窗食坊,我家便利商店,34
我家便利商店,廚窗食坊,34
廚窗食坊,大中央厚切牛排,10
大中央厚切牛排,廚窗食坊,10
廚窗食坊,竹香自助餐,54
竹香自助餐,廚窗食坊,54
廚窗食坊,健康美食館,17
健康美食館,廚窗食坊,17
廚窗食坊,惟客早餐店,70
惟客早餐店,廚窗食坊,70
廚窗食坊,萊姆斯早午餐,73
萊姆斯早午餐,廚窗食坊,73
隨緣餐廳,麥堡堡早點,18
麥堡堡早點,隨緣餐廳,18
隨緣餐廳,拉亞漢堡,41
拉亞漢堡,隨緣餐廳,41
隨緣餐廳,清心福全冷飲站,20
清心福全冷飲站,隨緣餐廳,20
隨緣餐廳,秈春坊,48
秈春坊,隨緣餐廳,48
隨緣餐廳,福泉豆花,32
福泉豆花,隨緣餐廳,32
隨緣餐廳,27秀梅,18
27秀梅,隨緣餐廳,18
隨緣餐廳,吉米熊新點子早午餐,104
吉米熊新點子早午餐,隨緣餐廳,104
隨緣餐廳,鴻樂,84
鴻樂,隨緣餐廳,84
隨緣餐廳,CASA BRASIL NCU,52
CASA BRASIL NCU,隨緣餐廳,52
隨緣餐廳,秘密基地,20
秘密基地,隨緣餐廳,20
隨緣餐廳,米豆Mido,21
米豆Mido,隨緣餐廳,21
隨緣餐廳,哈堡堡,15
哈堡堡,隨緣餐廳,15
隨緣餐廳,熟檸檬食肆,50
熟檸檬食肆,隨緣餐廳,50
隨緣餐廳,滷味居,55
滷味居,隨緣餐廳,55
隨緣餐廳,歐姆萊斯,66
歐姆萊斯,隨緣餐廳,66
隨緣餐廳,達啵廚房,76
達啵廚房,隨緣餐廳,76
